NAME,Rarity Sum
Pet Bricks #2349,27.7
Pet Bricks #671,27.700000000000003
Pet Bricks #4061,27.700000000000003
Pet Bricks #3257,27.719999999999995
Pet Bricks #785,27.72
Pet Bricks #1751,27.72
Pet Bricks #2364,27.72
Pet Bricks #3113,27.72
Pet Bricks #3412,27.72
Pet Bricks #4634,27.72
Pet Bricks #886,27.720000000000002
Pet Bricks #1083,27.720000000000002
Pet Bricks #1526,27.720000000000002
Pet Bricks #1841,27.720000000000002
Pet Bricks #1939,27.720000000000002
Pet Bricks #4763,27.720000000000002
Pet Bricks #1934,27.739999999999995
Pet Bricks #3,27.74
Pet Bricks #4105,27.74
Pet Bricks #4461,27.74
Pet Bricks #855,27.740000000000002
Pet Bricks #1803,27.740000000000002
Pet Bricks #2273,27.740000000000002
Pet Bricks #2621,27.740000000000002
Pet Bricks #3601,27.740000000000002
Pet Bricks #3649,27.759999999999998
Pet Bricks #2837,27.76
Pet Bricks #3320,27.76
Pet Bricks #3933,27.76
Pet Bricks #4488,27.76
Pet Bricks #1771,27.760000000000005
Pet Bricks #3796,27.779999999999998
Pet Bricks #211,27.78
Pet Bricks #1031,27.78
Pet Bricks #1151,27.78
Pet Bricks #2219,27.78
Pet Bricks #2270,27.78
Pet Bricks #3390,27.78
Pet Bricks #4394,27.78
Pet Bricks #4914,27.78
Pet Bricks #171,27.780000000000005
Pet Bricks #1825,27.780000000000005
Pet Bricks #1904,27.780000000000005
Pet Bricks #2258,27.799999999999997
Pet Bricks #3760,27.799999999999997
Pet Bricks #4336,27.799999999999997
Pet Bricks #1294,27.8
Pet Bricks #1619,27.8
Pet Bricks #1757,27.8
Pet Bricks #3157,27.8
Pet Bricks #3946,27.8
Pet Bricks #4102,27.8
Pet Bricks #4851,27.800000000000004
Pet Bricks #2137,27.82
Pet Bricks #3267,27.82
Pet Bricks #3706,27.82
Pet Bricks #3784,27.82
Pet Bricks #4150,27.82
Pet Bricks #1382,27.820000000000004
Pet Bricks #4296,27.820000000000004
Pet Bricks #3541,27.84
Pet Bricks #4148,27.84
Pet Bricks #4541,27.84
Pet Bricks #1418,27.840000000000003
Pet Bricks #1577,27.840000000000003
Pet Bricks #2083,27.840000000000003
Pet Bricks #685,27.859999999999996
Pet Bricks #1966,27.859999999999996
Pet Bricks #2436,27.86
Pet Bricks #2595,27.86
Pet Bricks #971,27.860000000000003
Pet Bricks #2090,27.860000000000003
Pet Bricks #2272,27.860000000000003
Pet Bricks #860,27.879999999999995
Pet Bricks #4520,27.879999999999995
Pet Bricks #4653,27.879999999999995
Pet Bricks #4517,27.88
Pet Bricks #4525,27.88
Pet Bricks #1755,27.880000000000003
Pet Bricks #2286,27.880000000000003
Pet Bricks #3640,27.880000000000003
Pet Bricks #1747,27.9
Pet Bricks #1845,27.9
Pet Bricks #3430,27.9
Pet Bricks #4627,27.9
Pet Bricks #4937,27.9
Pet Bricks #1001,27.900000000000002
Pet Bricks #1670,27.900000000000002
Pet Bricks #2237,27.900000000000002
Pet Bricks #3376,27.900000000000002
Pet Bricks #3545,27.900000000000002
Pet Bricks #4494,27.900000000000002
Pet Bricks #751,27.900000000000006
Pet Bricks #2634,27.919999999999998
Pet Bricks #2128,27.92
Pet Bricks #2680,27.92
Pet Bricks #4613,27.92
Pet Bricks #2592,27.939999999999998
Pet Bricks #3356,27.939999999999998
Pet Bricks #1191,27.94
Pet Bricks #1315,27.94
Pet Bricks #1544,27.959999999999997
Pet Bricks #2745,27.959999999999997
Pet Bricks #3405,27.959999999999997
Pet Bricks #2100,27.96
Pet Bricks #2911,27.96
Pet Bricks #3375,27.96
Pet Bricks #4432,27.96
Pet Bricks #1894,27.960000000000004
Pet Bricks #4650,27.960000000000004
Pet Bricks #735,27.98
Pet Bricks #839,27.98
Pet Bricks #3102,27.98
Pet Bricks #4716,27.98
Pet Bricks #4803,27.98
Pet Bricks #4810,27.980000000000004
Pet Bricks #695,28
Pet Bricks #830,28
Pet Bricks #962,28
Pet Bricks #1207,28
Pet Bricks #1224,28
Pet Bricks #1411,28
Pet Bricks #2224,28
Pet Bricks #3252,28
Pet Bricks #3803,28
Pet Bricks #4720,28.000000000000004
Pet Bricks #182,28.02
Pet Bricks #2185,28.02
Pet Bricks #2646,28.02
Pet Bricks #2611,28.020000000000003
Pet Bricks #1748,28.04
Pet Bricks #2400,28.04
Pet Bricks #2762,28.04
Pet Bricks #3180,28.04
Pet Bricks #3206,28.04
Pet Bricks #3382,28.04
Pet Bricks #4003,28.04
Pet Bricks #4791,28.04
Pet Bricks #4929,28.04
Pet Bricks #884,28.040000000000003
Pet Bricks #2622,28.040000000000003
Pet Bricks #2697,28.040000000000003
Pet Bricks #3100,28.040000000000003
Pet Bricks #1269,28.06
Pet Bricks #1572,28.06
Pet Bricks #2690,28.06
Pet Bricks #3365,28.06
Pet Bricks #3420,28.06
Pet Bricks #3890,28.06
Pet Bricks #608,28.060000000000002
Pet Bricks #828,28.060000000000002
Pet Bricks #1046,28.060000000000002
Pet Bricks #648,28.08
Pet Bricks #3111,28.08
Pet Bricks #3576,28.08
Pet Bricks #2445,28.080000000000002
Pet Bricks #3954,28.080000000000002
Pet Bricks #4654,28.080000000000002
Pet Bricks #2950,28.099999999999994
Pet Bricks #1761,28.099999999999998
Pet Bricks #3980,28.099999999999998
Pet Bricks #393,28.1
Pet Bricks #1076,28.1
Pet Bricks #2777,28.1
Pet Bricks #2783,28.1
Pet Bricks #3490,28.1
Pet Bricks #3536,28.1
Pet Bricks #3695,28.1
Pet Bricks #3782,28.1
Pet Bricks #2443,28.100000000000005
Pet Bricks #4243,28.100000000000005
Pet Bricks #644,28.119999999999997
Pet Bricks #1432,28.119999999999997
Pet Bricks #2913,28.119999999999997
Pet Bricks #300,28.12
Pet Bricks #1657,28.12
Pet Bricks #3168,28.12
Pet Bricks #3254,28.12
Pet Bricks #4206,28.12
Pet Bricks #690,28.120000000000005
Pet Bricks #1196,28.120000000000005
Pet Bricks #2262,28.120000000000005
Pet Bricks #144,28.139999999999997
Pet Bricks #3124,28.139999999999997
Pet Bricks #130,28.14
Pet Bricks #310,28.14
Pet Bricks #4789,28.14
Pet Bricks #1484,28.159999999999997
Pet Bricks #3846,28.159999999999997
Pet Bricks #4130,28.159999999999997
Pet Bricks #1300,28.16
Pet Bricks #1752,28.16
Pet Bricks #3016,28.16
Pet Bricks #4496,28.16
Pet Bricks #2806,28.160000000000004
Pet Bricks #315,28.18
Pet Bricks #1723,28.18
Pet Bricks #1915,28.18
Pet Bricks #2131,28.18
Pet Bricks #2220,28.18
Pet Bricks #2664,28.18
Pet Bricks #2752,28.18
Pet Bricks #3175,28.18
Pet Bricks #3447,28.18
Pet Bricks #846,28.180000000000003
Pet Bricks #4384,28.180000000000003
Pet Bricks #95,28.199999999999996
Pet Bricks #1795,28.199999999999996
Pet Bricks #3199,28.199999999999996
Pet Bricks #3188,28.2
Pet Bricks #3328,28.2
Pet Bricks #514,28.200000000000003
Pet Bricks #3766,28.200000000000003
Pet Bricks #3965,28.200000000000003
Pet Bricks #4154,28.200000000000003
Pet Bricks #4257,28.200000000000003
Pet Bricks #4534,28.200000000000003
Pet Bricks #546,28.22
Pet Bricks #1960,28.22
Pet Bricks #857,28.220000000000002
Pet Bricks #1283,28.220000000000002
Pet Bricks #2107,28.220000000000002
Pet Bricks #2438,28.220000000000002
Pet Bricks #3040,28.220000000000002
Pet Bricks #3825,28.220000000000002
Pet Bricks #4364,28.220000000000002
Pet Bricks #4590,28.220000000000002
Pet Bricks #3019,28.24
Pet Bricks #3609,28.24
Pet Bricks #4222,28.24
Pet Bricks #1474,28.240000000000002
Pet Bricks #2456,28.240000000000002
Pet Bricks #3378,28.240000000000002
Pet Bricks #4226,28.240000000000002
Pet Bricks #2412,28.259999999999998
Pet Bricks #3826,28.259999999999998
Pet Bricks #4881,28.259999999999998
Pet Bricks #3919,28.26
Pet Bricks #4865,28.26
Pet Bricks #4247,28.260000000000005
Pet Bricks #1324,28.279999999999998
Pet Bricks #2478,28.28
Pet Bricks #3067,28.28
Pet Bricks #3112,28.28
Pet Bricks #3139,28.28
Pet Bricks #3285,28.28
Pet Bricks #4176,28.28
Pet Bricks #4398,28.28
Pet Bricks #4528,28.28
Pet Bricks #4957,28.28
Pet Bricks #2388,28.299999999999997
Pet Bricks #3534,28.299999999999997
Pet Bricks #3561,28.299999999999997
Pet Bricks #1136,28.3
Pet Bricks #3876,28.3
Pet Bricks #694,28.300000000000004
Pet Bricks #568,28.319999999999997
Pet Bricks #107,28.32
Pet Bricks #445,28.32
Pet Bricks #1566,28.32
Pet Bricks #2313,28.32
Pet Bricks #2696,28.32
Pet Bricks #3181,28.32
Pet Bricks #3476,28.32
Pet Bricks #3487,28.32
Pet Bricks #4043,28.32
Pet Bricks #53,28.339999999999996
Pet Bricks #4122,28.339999999999996
Pet Bricks #1505,28.34
Pet Bricks #1932,28.34
Pet Bricks #2639,28.34
Pet Bricks #3581,28.34
Pet Bricks #2036,28.340000000000003
Pet Bricks #3555,28.340000000000003
Pet Bricks #4687,28.340000000000003
Pet Bricks #1421,28.359999999999996
Pet Bricks #852,28.36
Pet Bricks #1922,28.36
Pet Bricks #2865,28.36
Pet Bricks #3337,28.36
Pet Bricks #3750,28.36
Pet Bricks #4732,28.36
Pet Bricks #4853,28.36
Pet Bricks #430,28.360000000000003
Pet Bricks #563,28.360000000000003
Pet Bricks #805,28.360000000000003
Pet Bricks #2449,28.360000000000003
Pet Bricks #3033,28.360000000000003
Pet Bricks #4752,28.360000000000003
Pet Bricks #739,28.38
Pet Bricks #1341,28.38
Pet Bricks #2414,28.38
Pet Bricks #3389,28.38
Pet Bricks #3560,28.38
Pet Bricks #4076,28.38
Pet Bricks #4400,28.38
Pet Bricks #684,28.380000000000003
Pet Bricks #1394,28.380000000000003
Pet Bricks #1462,28.380000000000003
Pet Bricks #1624,28.380000000000003
Pet Bricks #2511,28.380000000000003
Pet Bricks #2642,28.380000000000003
Pet Bricks #2691,28.380000000000003
Pet Bricks #537,28.4
Pet Bricks #1008,28.4
Pet Bricks #1666,28.4
Pet Bricks #1739,28.4
Pet Bricks #2170,28.4
Pet Bricks #4004,28.4
Pet Bricks #4013,28.4
Pet Bricks #464,28.400000000000002
Pet Bricks #2114,28.400000000000002
Pet Bricks #2148,28.400000000000002
Pet Bricks #2870,28.400000000000002
Pet Bricks #251,28.419999999999998
Pet Bricks #3994,28.419999999999998
Pet Bricks #4547,28.419999999999998
Pet Bricks #1325,28.42
Pet Bricks #2853,28.42
Pet Bricks #4705,28.42
Pet Bricks #3862,28.439999999999994
Pet Bricks #1134,28.439999999999998
Pet Bricks #1563,28.439999999999998
Pet Bricks #1999,28.439999999999998
Pet Bricks #2884,28.439999999999998
Pet Bricks #2970,28.439999999999998
Pet Bricks #1924,28.44
Pet Bricks #3029,28.44
Pet Bricks #4115,28.44
Pet Bricks #4224,28.440000000000005
Pet Bricks #3550,28.459999999999997
Pet Bricks #469,28.46
Pet Bricks #540,28.46
Pet Bricks #959,28.46
Pet Bricks #981,28.46
Pet Bricks #2703,28.46
Pet Bricks #3791,28.46
Pet Bricks #3821,28.46
Pet Bricks #4036,28.46
Pet Bricks #4073,28.46
Pet Bricks #4179,28.46
Pet Bricks #1967,28.460000000000004
Pet Bricks #3269,28.460000000000004
Pet Bricks #2732,28.479999999999997
Pet Bricks #3707,28.479999999999997
Pet Bricks #831,28.48
Pet Bricks #3415,28.48
Pet Bricks #3743,28.48
Pet Bricks #185,28.480000000000004
Pet Bricks #4302,28.480000000000004
Pet Bricks #2890,28.499999999999996
Pet Bricks #247,28.5
Pet Bricks #3339,28.5
Pet Bricks #3959,28.5
Pet Bricks #4131,28.5
Pet Bricks #4618,28.5
Pet Bricks #4931,28.5
Pet Bricks #3317,28.500000000000004
Pet Bricks #724,28.52
Pet Bricks #4857,28.52
Pet Bricks #377,28.520000000000003
Pet Bricks #1514,28.520000000000003
Pet Bricks #1557,28.520000000000003
Pet Bricks #2524,28.520000000000003
Pet Bricks #2960,28.520000000000003
Pet Bricks #3343,28.520000000000003
Pet Bricks #1030,28.539999999999996
Pet Bricks #2932,28.539999999999996
Pet Bricks #581,28.54
Pet Bricks #4194,28.54
Pet Bricks #4232,28.54
Pet Bricks #1278,28.540000000000003
Pet Bricks #3422,28.540000000000003
Pet Bricks #4368,28.540000000000003
Pet Bricks #678,28.56
Pet Bricks #1700,28.56
Pet Bricks #2030,28.56
Pet Bricks #2498,28.56
Pet Bricks #1438,28.560000000000002
Pet Bricks #2510,28.560000000000002
Pet Bricks #4996,28.560000000000002
Pet Bricks #4997,28.579999999999995
Pet Bricks #2430,28.58
Pet Bricks #2549,28.58
Pet Bricks #2879,28.58
Pet Bricks #3037,28.58
Pet Bricks #4116,28.58
Pet Bricks #4491,28.58
Pet Bricks #204,28.580000000000002
Pet Bricks #686,28.580000000000002
Pet Bricks #2724,28.580000000000002
Pet Bricks #2799,28.580000000000002
Pet Bricks #3892,28.580000000000002
Pet Bricks #4006,28.580000000000002
Pet Bricks #4307,28.580000000000002
Pet Bricks #2994,28.599999999999994
Pet Bricks #2001,28.599999999999998
Pet Bricks #784,28.6
Pet Bricks #1225,28.6
Pet Bricks #1956,28.6
Pet Bricks #2005,28.6
Pet Bricks #2526,28.6
Pet Bricks #3407,28.6
Pet Bricks #3859,28.6
Pet Bricks #3957,28.6
Pet Bricks #4285,28.6
Pet Bricks #736,28.619999999999997
Pet Bricks #2902,28.619999999999997
Pet Bricks #3020,28.619999999999997
Pet Bricks #3622,28.619999999999997
Pet Bricks #2350,28.62
Pet Bricks #4631,28.62
Pet Bricks #4068,28.639999999999993
Pet Bricks #1084,28.639999999999997
Pet Bricks #4381,28.639999999999997
Pet Bricks #809,28.64
Pet Bricks #1069,28.64
Pet Bricks #1348,28.64
Pet Bricks #2532,28.64
Pet Bricks #4187,28.64
Pet Bricks #4265,28.64
Pet Bricks #4611,28.64
Pet Bricks #1676,28.640000000000004
Pet Bricks #582,28.659999999999997
Pet Bricks #1365,28.659999999999997
Pet Bricks #813,28.66
Pet Bricks #998,28.66
Pet Bricks #1285,28.66
Pet Bricks #2123,28.66
Pet Bricks #3446,28.66
Pet Bricks #3736,28.66
Pet Bricks #2268,28.679999999999996
Pet Bricks #2778,28.679999999999996
Pet Bricks #764,28.68
Pet Bricks #1820,28.68
Pet Bricks #2048,28.68
Pet Bricks #2333,28.68
Pet Bricks #3737,28.680000000000003
Pet Bricks #625,28.7
Pet Bricks #3200,28.7
Pet Bricks #4023,28.7
Pet Bricks #4157,28.7
Pet Bricks #385,28.700000000000003
Pet Bricks #1243,28.700000000000003
Pet Bricks #3387,28.700000000000003
Pet Bricks #3761,28.700000000000003
Pet Bricks #530,28.72
Pet Bricks #883,28.72
Pet Bricks #986,28.72
Pet Bricks #2174,28.72
Pet Bricks #3244,28.72
Pet Bricks #3262,28.72
Pet Bricks #4685,28.72
Pet Bricks #4980,28.72
Pet Bricks #815,28.720000000000002
Pet Bricks #964,28.720000000000002
Pet Bricks #3977,28.720000000000002
Pet Bricks #1215,28.739999999999995
Pet Bricks #1794,28.739999999999995
Pet Bricks #3236,28.74
Pet Bricks #58,28.740000000000002
Pet Bricks #78,28.740000000000002
Pet Bricks #1650,28.740000000000002
Pet Bricks #3182,28.740000000000002
Pet Bricks #4827,28.740000000000002
Pet Bricks #4894,28.740000000000002
Pet Bricks #2470,28.759999999999998
Pet Bricks #161,28.76
Pet Bricks #1260,28.76
Pet Bricks #1389,28.76
Pet Bricks #1680,28.76
Pet Bricks #1850,28.76
Pet Bricks #2252,28.76
Pet Bricks #2275,28.76
Pet Bricks #3306,28.76
Pet Bricks #3888,28.76
Pet Bricks #4959,28.76
Pet Bricks #2091,28.779999999999994
Pet Bricks #4561,28.779999999999994
Pet Bricks #779,28.779999999999998
Pet Bricks #3291,28.779999999999998
Pet Bricks #4083,28.779999999999998
Pet Bricks #2053,28.78
Pet Bricks #2688,28.78
Pet Bricks #4599,28.780000000000005
Pet Bricks #2386,28.799999999999994
Pet Bricks #206,28.8
Pet Bricks #230,28.8
Pet Bricks #697,28.8
Pet Bricks #1059,28.8
Pet Bricks #2839,28.8
Pet Bricks #3572,28.8
Pet Bricks #3794,28.8
Pet Bricks #4330,28.8
Pet Bricks #3204,28.819999999999997
Pet Bricks #3688,28.819999999999997
Pet Bricks #62,28.82
Pet Bricks #1228,28.82
Pet Bricks #2309,28.82
Pet Bricks #3088,28.82
Pet Bricks #3253,28.82
Pet Bricks #4246,28.82
Pet Bricks #4274,28.82
Pet Bricks #4592,28.82
Pet Bricks #4873,28.82
Pet Bricks #2812,28.820000000000004
Pet Bricks #2928,28.820000000000004
Pet Bricks #3648,28.839999999999996
Pet Bricks #281,28.84
Pet Bricks #1038,28.84
Pet Bricks #4127,28.84
Pet Bricks #4518,28.84
Pet Bricks #4656,28.84
Pet Bricks #3083,28.840000000000003
Pet Bricks #3565,28.840000000000003
Pet Bricks #4362,28.840000000000003
Pet Bricks #772,28.86
Pet Bricks #3439,28.86
Pet Bricks #4938,28.86
Pet Bricks #1867,28.860000000000003
Pet Bricks #2707,28.860000000000003
Pet Bricks #4589,28.860000000000003
Pet Bricks #446,28.88
Pet Bricks #2325,28.88
Pet Bricks #435,28.880000000000003
Pet Bricks #3323,28.880000000000003
Pet Bricks #3450,28.880000000000003
Pet Bricks #4640,28.880000000000003
Pet Bricks #1600,28.9
Pet Bricks #2241,28.9
Pet Bricks #2503,28.9
Pet Bricks #3184,28.9
Pet Bricks #3900,28.9
Pet Bricks #3930,28.9
Pet Bricks #162,28.900000000000002
Pet Bricks #2389,28.900000000000002
Pet Bricks #4533,28.900000000000002
Pet Bricks #285,28.919999999999998
Pet Bricks #527,28.92
Pet Bricks #777,28.92
Pet Bricks #2560,28.92
Pet Bricks #4858,28.92
Pet Bricks #743,28.939999999999998
Pet Bricks #769,28.939999999999998
Pet Bricks #2234,28.939999999999998
Pet Bricks #3481,28.939999999999998
Pet Bricks #1607,28.94
Pet Bricks #3662,28.94
Pet Bricks #4725,28.94
Pet Bricks #1727,28.959999999999997
Pet Bricks #3225,28.959999999999997
Pet Bricks #14,28.96
Pet Bricks #710,28.96
Pet Bricks #2834,28.96
Pet Bricks #1024,28.979999999999997
Pet Bricks #3858,28.979999999999997
Pet Bricks #1888,28.98
Pet Bricks #2640,28.98
Pet Bricks #3080,28.98
Pet Bricks #3259,28.98
Pet Bricks #4620,28.98
Pet Bricks #410,28.980000000000004
Pet Bricks #1491,28.980000000000004
Pet Bricks #4189,28.980000000000004
Pet Bricks #411,29
Pet Bricks #1483,29
Pet Bricks #1632,29
Pet Bricks #3812,29
Pet Bricks #27,29.000000000000004
Pet Bricks #1338,29.000000000000004
Pet Bricks #1759,29.000000000000004
Pet Bricks #1827,29.000000000000004
Pet Bricks #1871,29.000000000000004
Pet Bricks #3972,29.000000000000004
Pet Bricks #4915,29.019999999999996
Pet Bricks #305,29.02
Pet Bricks #906,29.02
Pet Bricks #2552,29.02
Pet Bricks #3814,29.02
Pet Bricks #3882,29.02
Pet Bricks #4758,29.02
Pet Bricks #4968,29.02
Pet Bricks #949,29.020000000000003
Pet Bricks #1588,29.020000000000003
Pet Bricks #3256,29.020000000000003
Pet Bricks #4101,29.020000000000003
Pet Bricks #4548,29.020000000000003
Pet Bricks #559,29.039999999999996
Pet Bricks #157,29.04
Pet Bricks #163,29.04
Pet Bricks #639,29.04
Pet Bricks #696,29.04
Pet Bricks #2121,29.04
Pet Bricks #2742,29.04
Pet Bricks #4169,29.04
Pet Bricks #1245,29.040000000000003
Pet Bricks #1373,29.040000000000003
Pet Bricks #1791,29.059999999999995
Pet Bricks #2496,29.059999999999995
Pet Bricks #227,29.06
Pet Bricks #2290,29.06
Pet Bricks #3870,29.06
Pet Bricks #1665,29.060000000000002
Pet Bricks #3238,29.060000000000002
Pet Bricks #3510,29.060000000000002
Pet Bricks #2105,29.079999999999995
Pet Bricks #433,29.08
Pet Bricks #4348,29.08
Pet Bricks #4735,29.08
Pet Bricks #1770,29.080000000000002
Pet Bricks #3105,29.080000000000002
Pet Bricks #1773,29.080000000000005
Pet Bricks #481,29.099999999999998
Pet Bricks #801,29.099999999999998
Pet Bricks #862,29.1
Pet Bricks #1091,29.1
Pet Bricks #1930,29.1
Pet Bricks #3150,29.1
Pet Bricks #3164,29.1
Pet Bricks #3348,29.1
Pet Bricks #4082,29.1
Pet Bricks #723,29.119999999999997
Pet Bricks #3226,29.119999999999997
Pet Bricks #3340,29.119999999999997
Pet Bricks #3872,29.119999999999997
Pet Bricks #4995,29.119999999999997
Pet Bricks #276,29.12
Pet Bricks #1375,29.12
Pet Bricks #1837,29.12
Pet Bricks #3026,29.12
Pet Bricks #4158,29.12
Pet Bricks #4632,29.12
Pet Bricks #2937,29.120000000000005
Pet Bricks #4924,29.120000000000005
Pet Bricks #216,29.139999999999997
Pet Bricks #680,29.139999999999997
Pet Bricks #1381,29.14
Pet Bricks #1434,29.14
Pet Bricks #1507,29.14
Pet Bricks #1018,29.140000000000004
Pet Bricks #1121,29.159999999999997
Pet Bricks #4644,29.159999999999997
Pet Bricks #689,29.16
Pet Bricks #1392,29.16
Pet Bricks #1508,29.16
Pet Bricks #2433,29.16
Pet Bricks #3125,29.16
Pet Bricks #3302,29.16
Pet Bricks #4878,29.16
Pet Bricks #1678,29.160000000000004
Pet Bricks #3062,29.160000000000004
Pet Bricks #2965,29.179999999999996
Pet Bricks #4119,29.179999999999996
Pet Bricks #929,29.18
Pet Bricks #1911,29.18
Pet Bricks #3251,29.18
Pet Bricks #3506,29.18
Pet Bricks #3787,29.18
Pet Bricks #4221,29.18
Pet Bricks #4844,29.18
Pet Bricks #2714,29.180000000000003
Pet Bricks #2846,29.180000000000003
Pet Bricks #2833,29.199999999999996
Pet Bricks #878,29.2
Pet Bricks #990,29.2
Pet Bricks #2287,29.2
Pet Bricks #2472,29.2
Pet Bricks #2547,29.2
Pet Bricks #3844,29.2
Pet Bricks #4675,29.2
Pet Bricks #476,29.200000000000003
Pet Bricks #1684,29.200000000000003
Pet Bricks #2989,29.200000000000003
Pet Bricks #1149,29.219999999999995
Pet Bricks #1002,29.22
Pet Bricks #1435,29.22
Pet Bricks #1980,29.22
Pet Bricks #2527,29.22
Pet Bricks #635,29.220000000000002
Pet Bricks #1097,29.220000000000002
Pet Bricks #3341,29.220000000000002
Pet Bricks #4523,29.220000000000002
Pet Bricks #574,29.220000000000006
Pet Bricks #3056,29.24
Pet Bricks #4123,29.24
Pet Bricks #4444,29.24
Pet Bricks #2681,29.240000000000002
Pet Bricks #2731,29.240000000000002
Pet Bricks #3402,29.240000000000002
Pet Bricks #3967,29.240000000000002
Pet Bricks #4679,29.240000000000002
Pet Bricks #146,29.259999999999998
Pet Bricks #2809,29.259999999999998
Pet Bricks #3183,29.259999999999998
Pet Bricks #3312,29.259999999999998
Pet Bricks #201,29.26
Pet Bricks #2439,29.26
Pet Bricks #2629,29.26
Pet Bricks #3863,29.26
Pet Bricks #3918,29.26
Pet Bricks #4217,29.26
Pet Bricks #4512,29.26
Pet Bricks #781,29.279999999999998
Pet Bricks #829,29.279999999999998
Pet Bricks #2810,29.279999999999998
Pet Bricks #489,29.28
Pet Bricks #901,29.28
Pet Bricks #1238,29.28
Pet Bricks #1350,29.28
Pet Bricks #1921,29.28
Pet Bricks #2078,29.28
Pet Bricks #2155,29.28
Pet Bricks #2384,29.28
Pet Bricks #4041,29.28
Pet Bricks #811,29.280000000000005
Pet Bricks #1768,29.299999999999997
Pet Bricks #2404,29.299999999999997
Pet Bricks #2482,29.299999999999997
Pet Bricks #2516,29.299999999999997
Pet Bricks #4199,29.299999999999997
Pet Bricks #114,29.3
Pet Bricks #405,29.3
Pet Bricks #1881,29.3
Pet Bricks #4113,29.3
Pet Bricks #4144,29.3
Pet Bricks #4546,29.3
Pet Bricks #4721,29.3
Pet Bricks #19,29.300000000000004
Pet Bricks #4818,29.300000000000004
Pet Bricks #1494,29.319999999999993
Pet Bricks #362,29.319999999999997
Pet Bricks #56,29.32
Pet Bricks #214,29.32
Pet Bricks #434,29.32
Pet Bricks #501,29.32
Pet Bricks #511,29.32
Pet Bricks #593,29.32
Pet Bricks #897,29.32
Pet Bricks #976,29.32
Pet Bricks #1303,29.32
Pet Bricks #1339,29.32
Pet Bricks #1587,29.32
Pet Bricks #1838,29.32
Pet Bricks #2066,29.32
Pet Bricks #4310,29.32
Pet Bricks #4498,29.32
Pet Bricks #4536,29.32
Pet Bricks #4892,29.32
Pet Bricks #4912,29.32
Pet Bricks #4253,29.320000000000004
Pet Bricks #4430,29.339999999999996
Pet Bricks #245,29.34
Pet Bricks #836,29.34
Pet Bricks #2628,29.34
Pet Bricks #2851,29.34
Pet Bricks #3424,29.34
Pet Bricks #3904,29.34
Pet Bricks #619,29.340000000000003
Pet Bricks #4289,29.340000000000003
Pet Bricks #796,29.36
Pet Bricks #1433,29.36
Pet Bricks #4231,29.36
Pet Bricks #4830,29.36
Pet Bricks #217,29.360000000000003
Pet Bricks #673,29.379999999999995
Pet Bricks #2603,29.38
Pet Bricks #2612,29.38
Pet Bricks #3480,29.38
Pet Bricks #4629,29.38
Pet Bricks #3594,29.380000000000003
Pet Bricks #3611,29.380000000000003
Pet Bricks #4600,29.380000000000003
Pet Bricks #2566,29.4
Pet Bricks #4066,29.4
Pet Bricks #67,29.400000000000002
Pet Bricks #1617,29.400000000000002
Pet Bricks #1649,29.400000000000002
Pet Bricks #1683,29.400000000000002
Pet Bricks #3655,29.400000000000002
Pet Bricks #2179,29.419999999999998
Pet Bricks #4410,29.419999999999998
Pet Bricks #842,29.42
Pet Bricks #1044,29.42
Pet Bricks #2845,29.42
Pet Bricks #109,29.439999999999998
Pet Bricks #1451,29.439999999999998
Pet Bricks #2156,29.439999999999998
Pet Bricks #4411,29.439999999999998
Pet Bricks #4641,29.439999999999998
Pet Bricks #908,29.44
Pet Bricks #1023,29.44
Pet Bricks #2031,29.44
Pet Bricks #2149,29.44
Pet Bricks #2683,29.44
Pet Bricks #3683,29.44
Pet Bricks #4820,29.44
Pet Bricks #3495,29.440000000000005
Pet Bricks #3950,29.459999999999997
Pet Bricks #465,29.46
Pet Bricks #885,29.46
Pet Bricks #1206,29.46
Pet Bricks #1902,29.46
Pet Bricks #2693,29.46
Pet Bricks #2882,29.46
Pet Bricks #2952,29.46
Pet Bricks #3392,29.46
Pet Bricks #3717,29.46
Pet Bricks #3864,29.46
Pet Bricks #1790,29.479999999999997
Pet Bricks #3749,29.479999999999997
Pet Bricks #3817,29.479999999999997
Pet Bricks #4392,29.479999999999997
Pet Bricks #1051,29.48
Pet Bricks #1277,29.48
Pet Bricks #4204,29.48
Pet Bricks #4874,29.48
Pet Bricks #634,29.480000000000004
Pet Bricks #874,29.499999999999996
Pet Bricks #1426,29.499999999999996
Pet Bricks #2360,29.5
Pet Bricks #2915,29.5
Pet Bricks #3780,29.5
Pet Bricks #4896,29.500000000000004
Pet Bricks #1236,29.519999999999996
Pet Bricks #1895,29.519999999999996
Pet Bricks #2013,29.519999999999996
Pet Bricks #2785,29.519999999999996
Pet Bricks #2291,29.52
Pet Bricks #3820,29.52
Pet Bricks #4405,29.52
Pet Bricks #4982,29.52
Pet Bricks #170,29.520000000000003
Pet Bricks #3009,29.520000000000003
Pet Bricks #3171,29.520000000000003
Pet Bricks #59,29.54
Pet Bricks #3663,29.54
Pet Bricks #3775,29.54
Pet Bricks #3920,29.54
Pet Bricks #307,29.540000000000003
Pet Bricks #814,29.540000000000003
Pet Bricks #1538,29.540000000000003
Pet Bricks #2460,29.540000000000003
Pet Bricks #2939,29.540000000000003
Pet Bricks #4055,29.56
Pet Bricks #760,29.560000000000002
